Teks|Sentimen
KB Finansia Multi Finance Terbitkan Obligasi Rp 394 Miliar|Positif
IHSG Kesulitan Balik ke 7.000, Asing Masih Kompak Lepas Saham Ini|Negatif
Sambut Malam Natal, Wall Street Dibuka Meriah|Positif
Emiten Pandu Sjahrir (TOBA) Caplok Perusahaan Singapura|Positif
Pemerintah Kaji Ulang Merger BUMN Karya, Ini Penyebabnya|Netral
Beda Vonis Harvey Moeis dan Dirut PT RBT di Kasus Korupsi PT Timah|Netral
Belum Tutup Tahun, Penyaluran KUR 2024 Tembus Target Rp 280 Triliun|Positif
OJK Ungkap Sejumlah Bank Asing Minat Masuk RI, Panin Bank Gimana?|Netral
Tok! Target Penyaluran KUR Resmi Naik Jadi Rp 300 Triliun di 2025|Positif
Begini Ramalan BI Soal Nasib Rupiah di 2025|Netral
Jelang Libur Natal, IHSG Merana Lagi & Gagal Balik Ke 7.100-an|Negatif
Rupiah Keok Jelang Natal, Dolar Naik Tipis ke Rp16.185|Negatif
Jadwal Libur Bursa Akhir 2024, Catat Tanggal Hari Terakhir Perdagangan|Netral
OJK dan LPS Perkuat Senjata Buat Awasi Perbankan di RI|Positif
Rupiah Keok, BI Janji Tak Tinggal Diam! Keluarkan 5 Jurus Ampuh Ini|Negatif
OJK Terbitkan Aturan Main Aset Kripto, Ini Isinya|Netral
Masalahnya Tak Ringan, BI Ungkap 3 Alasan Dolar Tembus Rp16.300|Negatif
OJK Ungkap Bank-Bank Antre Izin Usaha Bullion|Netral
Emiten Tekstil Pan Brothers (PBRX) Bebas dari Pailit|Positif
Siap-Siap! BRI Akan Bagikan Dividen Interim, Intip Jadwalnya|Positif
Siapa Pemilik Kawasan SCBD? Ini Profil dan Daftar Bisnisnya|Netral
Saat Bitcoin Loyo, Altcoin Jadi Primadona|Netral
Bikin Takut Bank-Bank Besar RI, Isu Ini Bakal Lanjut Tahun Depan|Negatif
Jelang Akhir Tahun, Dolar Turun Tipis ke Rp16.150|Positif
Jelang Libur Natal, IHSG Bergerak Roller Coaster|Netral
Dicecar Bursa Soal Waran Jelang Merger, Ini Tanggapan FREN|Netral
Valuasi Saham GOTO Lagi Diskon, Cek Rekomendasi Analis Ini!|Positif
Libur Natal Telah Tiba, Bursa Asia Relatif Sepi|Netral
Perdagangan Jelang Natal Sepi, Harga Minyak Loyo|Negatif
Indomobil Benarkan Rencana Merger Nissan dan Honda, Dampaknya Begini|Netral
Bos ANTV Buka Suara Soal Kabar Diakuisisi Emtek (EMTK)|Netral
IHSG Rebound! tapi Tekanan Jual Asing Masih Ada|Positif
BSI Bakal Punya Kantor Cabang di Negara Terbesar di Timur Tengah|Netral
IHSG Bangkit! 10 Saham Ini Laku Diborong Asing|Positif
PPN 12% Diketok, Ini Pandangan Ekonom & Pengusaha|Netral
Kiamat Kantor Cabang Bank Makin Nyata, Para Bankir Buka Suara|Netral
Berawal dari Jualan Kelontong, Sekeluarga Punya Harta Tembus Rp305 T|Netral
Ini Dia Deretan Konglomerat Pemilik Mal Senayan City-Grand Indonesia|Netral
Ini Wejangan Miliarder Jack Cowin Untuk Generasi Muda|Netral
Korupsi PT Timah Terbongkar! Kerugian Rp 300 T & Vonis Harvey Moeis|Negatif
Suami Istri Hidup Mewah di Jakarta, Taunya Rampok Uang Bank Rp 87 M|Negatif
Libur Natal, Harga Minyak Dunia Ditutup Terbang 1% Lebih|Positif
Siapa yang Punya Mall Kota Kasablanka? Ternyata Ini Orangnya|Netral
Jangan Heran, Ini 3 Hadiah Natal Favorit Warren Buffet|Netral
20 Bank Bangkrut di RI Sepanjang 2024, Ini Daftar Lengkap & Alasannya|Negatif
Soal Dugaan Uang Palsu Beredar, Bank Indonesia Buka Suara|Netral
Mall BUMN Gandeng Bos PIK, Ekspansi ke Luar Negeri & Bidik Rp 941 M|Positif
Bisnis Bareng Negara Kim Jong Un, Anthoni Salim Berakhir Rugi|Negatif
Berkat Omelan Mertua, Sosok Ini Jadi Orang Terkaya RI & Punya Rp 85 T|Netral
Dunia Makin Gelap, Tiga Aset Ini Disebut Buat Pegangan Hidup|Netral
Isu Ini Bikin Takut Bank Besar, Tahun Depan Masih Berlanjut|Negatif
Tragis Nasib Indofarma: Terlilit Pinjol-Mantan Bos Tersangka Korupsi|Negatif
Warren Buffet Blak-Blakan Ungkap 7 Kebiasaan Bikin Orang Susah Kaya|Netral
Wamen Tiko Beri Bocoran BUMN Ini Bakal Segera Digabung, Ini Sektornya|Netral
BUMN Dipangkas Jadi 30, Deretan Perusahaan Negara Ini Bakal Merger|Netral
IHSG Gagal Lagi Balik ke 7.100, Sektor Ini Biang Keroknya|Negatif
Manajemen Jelaskan Asal Usul Merger XL (EXCL) dan Smartfren (FREN)|Netral
Rupiah Kembali Tersungkur, Dolar AS Kini Tembus Rp 16.230|Negatif
Bank Mega Syariah Teken Kerja Sama Dukung Program 3 Juta Rumah Prabowo|Positif
Kasus Korupsi Jual Beli Emas Antam, Budi Said Divonis Penjara 15 tahun|Negatif
Bayan Resources (BYAN) Tebar Dividen Rp 4,83 Triliun, Ini Jadwalnya|Positif
Menguak Siapa Pemilik Ashta District 8 Jakarta, Ini Sosoknya|Netral
Sri Mulyani & Bos BI Rapat Koordinasi Soal Utang RI 2025, Ini Hasilnya|Netral
Tiko Buka-Bukaan Soal Peluang IPO BUMN, Sebut MIND ID Hingga Inalum?|Netral
IHSG Loyo Lagi, Sektor dan Saham Ini Biang Keladinya|Negatif
BBN Airlines Masuk Industri Aviasi RI, Ini Profil & Sosok Pemiliknya|Netral
Harga Naik 139% Sepekan, Bursa Gembok Saham AYLS|Negatif
Bos-Bos MR DIY (MDIY) Langsung Obral Saham Usai Perusahaan IPO|Positif
Ini Bisnis Pertama Low Tuck Kwong di RI, Bukan Batu Bara|Netral
Gegara Kabar dari China, Harga Minyak Dunia Anjlok|Negatif
Tumpukan Utang Sritex (SRIL) yang Menggunung di 28 Bank|Negatif
IHSG Dibuka Menguat Dekati Level 7.100|Positif
Rupiah Masih Dalam Tekanan, Dolar Dibuka Stagnan Rp 16.185|Negatif
Berlaku Awal 2025, Begini Cara Pakai QRIS Tap NFC|Netral
Harga Bergerak Tak Wajar, BEI Pantau Ketat Pergerakan Saham IOTF|Negatif
Jelang Akhir Pekan Terakhir 2024, Bursa Asia Bergerak Beragam|Netral
Ekonomi Dunia Diprediksi Suram, Koleksi 3 Aset Ini untuk Bertahan|Netral
4 Cara agar Nomor HP Tak Dihubungi Terus oleh Pinjol|Netral
Tinggal 2 Hari Perdagangan di 2024, Rupiah Masih Potensi Volatil!|Negatif
Seluruh Mobil dan Motor Bakal Wajib Asuransi Tahun 2025|Netral
Modus Terbaru Maling M-Banking Makin Canggih, Ini 11 Tips Penting OJK|Netral
Bukan Orang Jepang, Ternyata Ini Sosok Pemilik HokBen|Netral
BI Pastikan Transaksi QRIS di Bawah Rp 500 Ribu Bebas PPN|Netral
Ketentuan Terbaru Saldo Minimum BCA, BRI, BNI, dan Bank Mandiri|Netral
Sosok ini Dulunya Dokter, Kini Jadi Ratu Judi Dunia|Netral
Berawal Ikuti Nasihat Ayah, Konglomerat RI Ini Punya Harta Rp36 T|Netral
Terusir' dari China, Sosok Ini Menjelma Jadi Raja Elektronik di RI|Netral
Kisah Guru SD Temukan Harta Karun Miliaran di Halaman Sekolah|Netral
Sosok Pemilik Labubu, Crazy Rich Muda Asal China|Netral
Harta Kekayaan 8 Presiden RI, Ini Sosok Paling Tajir!|Netral
Profil Taipan Minyak Singapura OK Lim yang Resmi Bangkrut|Netral
Nah! Ini Sosok Pemilik MR.DIY yang Tokonya Menjamur di RI|Netral
Disebut Mulai 2025, Ini Kabar Terbaru Asuransi Wajib Mobil-Motor|Netral
Ketakutan Jokowi Muncul Lagi di Era Prabowo|Negatif
Proyek Pembangkit Listrik TGRA Belum Jadi, Manajemen Buka Suara|Netral
Menang Kasus Hotel Kuta Paradiso, Fireworks Menanti Kepastian Eksekusi|Netral
IHSG Ditutup Merah Tahun 2024, Ini Catatan dari OJK|Negatif
Transaksi Saham Kena PPN 12% Mulai Tahun Depan|Netral
Bantu Harvey Moeis Rugikan Negara Rp300 T, Helena Lim Divonis 5 Tahun|Negatif
Sembunyi' di Qatar, Adrian Gunadi Investree Bakal Diburu Interpol|Negatif
Banyak Emiten Delisting, Syarat IPO Bakal Diperketat Tahun Depan|Negatif
Akhir Perdagangan 2024, IHSG Finish di 7.079-an|Positif
Pendapatan Tumbuh 37,9%, Begini Rencana Ekspansi Rukun Raharja (RAJA)|Positif
Peringatan dari OJK: IHSG Akan Dihantui Hal Ini Tahun Depan|Negatif
Jelang Tutup Tahun Rupiah Menguat, Dolar Turun ke Rp16.130|Positif
Dilego Rp 4,5 Triliun, Siapa Pemilik Mal Central Park?|Netral
Bank Besar Kejar-Kejaran Aset Sepanjang 2024|Netral
Menghitung Hari Ace Hardware Angkat Kaki dari Indonesia|Netral
Bank Swasta Boleh Salurkan Program Kredit Padat Karya Prabowo|Netral
Utang Jutaan Petani dan Nelayan Akan Dihapus Prabowo|Netral
IHSG Kurang Gairah, Saham Bank Raksasa Masih Tertekan|Negatif
Pasar Modal RI Himpun Dana Rp 251 Triliun Sejak Awal Tahun|Positif
Ada Saja Gebrakan Amerika, BI Rate 2024 Maju Kena Mundur Kena|Netral
Baru Sehari Lepas Suspensi, Bursa Kembali Gembok Saham KJEN|Negatif
PP Aset Kripto Harus Segera Diundangkan, Ini Alasannya|Netral
Bitcoin Cs Loyo Jelang Tutup Tahun, Hanya Koin Ini yang Naik|Negatif
Breaking! Rupiah Alami Penguatan, Dolar Sentuh Rp16.135|Positif
Siapa Pemilik Ramayana? Ini Dia Sosoknya|Netral
Fenomena Bank Asing Angkat Kaki dari RI, Terbaru Bank Asal Australia|Negatif
Rupiah Menguat di Tengah Tekanan Eksternal, Dolar Turun ke Rp16.170|Positif
Anak Usaha CUAN Prajogo Dapat Guyuran Kredit Rp 2,43 T dari BNI|Positif
Wamen Kasih Bocoran 6 BUMN Karya yang Mau Digabung Jadi 3|Netral
Garuda Indonesia (GIAA) Terbangkan 77.552 Penumpang Saat Libur Nataru|Positif
Siapa Pemilik Mal Grand Indonesia? Ini Sosoknya|Netral
Perbankan RI Blokir 8.500 Rekening Terafiliasi Judol Selama 2024|Negatif
Catatan Akhir Tahun Perbankan RI, Rapor Bank Syariah, BPD, BPR|Netral
Adani Group Jual Seluruh Saham di Adani Wilmar, Nilainya Rp 32 Triliun|Negatif
Lengkap, Ini Batas Bunga & Aturan Baru Pinjol Berlaku Mulai 2025|Netral
OJK Godok Aturan Baru Pay Later, Ada Batas Usia & Minimal Gaji|Netral
7 Tanda Anda Siap Memulai Bisnis di Tahun 2025|Netral
5 Koin Kripto yang Diramal Bawa Cuan di 2025|Netral
Rupiah Menguat di Akhir Tahun, Dolar AS Turun ke Rp 16.090|Positif
Transaksi Bursa Karbon Tembus Rp 19,73 M Hingga Akhir 2024|Positif
Peralihan Pengawasan Kripto Harus Tuntas Sebelum 12 Januari 2025|Netral
Gonjang Ganjing Emiten Ritel: Matahari Tutup Toko, BATA Tutup Pabrik|Negatif
Siap-Siap Awal Tahun BSSR Bakal Guyur Dividen Interim Kedua|Positif
BI: Temuan Uang Palsu Terus Turun|Netral
Garap Bisnis Bank Kustodian, BSI Kelola Aset Rp110 Triliun|Positif
Penjelasan BI Soal Uang & Sertifikat Palsu Rp745 T di UIN Makassar|Negatif
BTN Bukukan Kenaikan Kredit dan DPK per November 2024, Segini Nilainya|Netral
Indocement (INTP) Buyback Saham Rp 565,05 Miliar di Harga Segini|Positif
Mandiri Capital Pamerkan Livin & Kopra ke Raksasa Keuangan Ini|Positif
Jelang Pergantian Tahun, Ini Daftar 5 Orang Terkaya RI Terbaru|Netral
BEI Targetkan 66 Perusahaan Melantai di Bursa Tahun 2025|Positif
BUMN Ini Soroti Produk Impor Ilegal yang Ancam Usaha Tekstil|Negatif
Biaya Ganti & Cetak Kartu BCA per 15 Januari 2024, Ada yang Naik 100%|Netral
Terkuak, Ini Rahasia Apple Dekati Rekor Valuasi Rp 64 Kuadriliun|Netral
Krakatau Steel Buka Opsi Boyong Anak Usaha Buat IPO|Positif
KRL Diserbu! Jumlah Penumpang Tembus 1,2 Juta Saat Natal & Tahun Baru|Positif
Pengawasan Aset Kripto Bakal Dipindah ke OJK, Ini Kata Asosiasi!|Netral
Ini Gaji Terkecil dan Batas Usia Pay Later, Aturan Baru OJK Disiapkan|Netral
8 Kripto Ini Bakal Jadi Primadona di Tahun 2025|Netral
Dukung Ekonomi RI, Simak 10 Pencapaian BRI di 2024|Positif
Cara Putihkan Nama dari Kredit Macet SLIK OJK atau BI Checking di 2025|Netral
Anggota TNI Mendadak Dapat Rp 50 Miliar Semalam, Langsung Jadi OKB|Netral
Cek Biaya Admin Rekening BCA-Mandiri-BNI-BRI Terbaru 2025|Netral
Gali Sawah, Petani Jawa Tiba-tiba Ketemu Harta Karun Emas 16 Kilogram|Netral
Sambut 2025, Wall Street Dibuka Semringah|Positif
Erick Lapor Prabowo, Proyek Terminal 4 Soetta Batal Bikin Hemat Rp13 T|Negatif
Soal Kelanjutan Diskon Harga Tiket Pesawat, Begini Kata Erick Thohir|Netral
Bappebti: Transisi Pengawasan Kripto dari OJK Rampung Kuartal I-2025|Netral
Jalannya Sudah Ada, tapi Belum Ada BPR Minat IPO Tahun Ini|Netral
Menteri Erick Soroti Kecelakaan Pesawat, Ini Katanya|Netral
Erick Minta Garuda Cs Bikin Road Map 6 Bulan,Termasuk Rencana Merger|Netral
Banyak Kecelakaan, Erick Panggil Bos Maskapai BUMN Bahas Lebaran|Netral
Ace Hardware Ganti Merek Jadi AZKO|Netral
IHSG Ngegas 1% Awal 2025, Balik ke 7.100-an|Positif
CMNP Rombak Pengurus, 2 Anak Jusuf Hamka & Istri Denny Sumargo Mundur|Netral
Bappebti Buka Suara Soal 1 Perusahaan Kripto Mau IPO|Netral
Pelaku Pasar Sorot Inflasi dan PMI RI, Dolar AS Lompat ke Rp 16.190|Negatif
Transisi Mulus, OJK Segera Ambil Alih Pengawasan Kripto|Positif
Jaksa Agung Umumkan Tersangka Baru Kasus Timah Terkait Harvey Moeis|Negatif
Kontribusi Pasar Saham RI ke PDB Kalah Jauh dari Malaysia & Thailand|Negatif
OJK Mau Dorong Investasi Saham Masuk Kurikulum SD|Netral
Bos BEI Pede IPO 2025 Ramai, Ini Alasannya|Positif
IHSG Sumringah di Perdagangan Perdana 2025, Bank Raksasa Jadi Penopang|Positif
RATU Mau IPO, di Baliknya Ada Menantu Megawati hingga Arsjad Rasjid|Positif
Mau IPO, DGWG Tawarkan Saham Rp230 - Rp620 per Saham|Positif
Ini Prediksi Warren Buffett Soal Investasi Saham di 2025|Netral
Hadiri Pembukaan Saham di BEI, Ini Isi Pidato Lengkap Bos OJK|Netral
IPO, Emiten Real Estate Kentanix (KSIX) Patok Harga Saham Rp 452|Positif
Kini Minjam Duit di Pinjol Mesti Punya Gaji & Usia 18 Tahun|Netral
Bos OJK Minta Paket Insentif & Stimulus, Begini Jawaban Sri Mulyani|Netral
Kapitalisasi Pasar Saham RI Tembus Rp 12.336 Triliun di Akhir 2024|Positif
Sri Mulyani Beberkan Momen 'Menyeramkan' di Awal 2024|Netral
Breaking! Rupiah Ambruk 1%, Dolar Tembus Rp16.260|Negatif
Bos OJK Ungkap Pasar Modal Penting Untuk Ekonomi Nasional|Netral
Breaking! Jelang Rilis Data Inflasi, Dolar Melesat ke Rp16.210|Negatif
Sri Mulyani Lega, Defisit APBN 2024 Lebih Rendah dari Target|Positif
Ini Penyebab IHSG Dibuka Menguat Pada Perdagangan Perdana di 2025|Positif
Sri Mulyani Sampaikan Pesan Prabowo ke Pelaku Pasar di BEI, ini Isinya|Netral
Pasar Nantikan Data Penting BPS, Dolar Lompat ke Rp 16.150|Negatif
Perdagangan Perdana Saham, IHSG Langsung Ngegas ke 7.100|Positif
Wakili Prabowo, Sri Mulyani Buka Perdagangan Saham di BEI|Netral
Hari Pertama Perdagangan 2025, Was-Was Rupiah Masih Rawan Melemah!|Negatif
Saham Boeing Turun Tajam Usai Kecelakaan Jeju Air Korsel|Negatif
Ini Dia Pemilik Pacific Place, Mal dan Hotel Mewah Jakarta|Netral
Prabowo Batal Buka Perdagangan Perdana Bursa, Digantikan Sri Mulyani|Netral
Simak 9 Prinsip Warren Buffett Kalau Mau jadi Kaya Tanpa Warisan|Netral
Direktur Independen Mengundurkan Diri, CENT Ubah Susunan Direksi|Negatif
Media Group Network Akuisisi Mediababy US$ 3,8 Juta|Positif
Apa Itu January Effect Saham? Ini Strategi Memanfaatkannya|Netral
Do Kwon Ungkap Rasa Tak Bersalah, Pasar Kripto Sambut Positif|Netral
IHSG Ditutup Naik Tipis dan Tetap Bertahan di Level 7.100|Positif
Simak! Lima Jurus BNI Hadapi Tantangan 2025|Netral
Aturan Saldo Mengendap BCA, BRI, BNI dan Bank Mandiri|Netral
Pasar Respons Positif Data Penting Ini, Dolar AS Turun ke Rp 16.185|Positif
Tetapkan Harga Rp200, Hero Global (HGII) Bidik Dana IPO Rp 260 M|Positif
5 Saham Tercuan & Terboncos Kala IHSG Menuju 7.200|Negatif
Garuda Ikut Rights Issue GMFI, Inbreng Aset Rp 418 Miliar|Netral
Trump Bisa Acak-Acak Rupiah, Perusahaan RI Wajib Hedging Utang Dolar|Netral
Pemegang Dolar Siap-Siap! Rupiah Berpotensi Tertekan Sepanjang 2025|Negatif
9 Emiten Bakal IPO! Ini Daftar, Harga, Jadwal Hingga Pengendalinya|Positif
Pasar Optimis The Fed Pangkas Suku Bunga, Harga Minyak Melesat 2%|Positif
Siapa Pemilik Mall of Indonesia? Ini Dia Sosoknya|Netral
Emiten Aguan (CBDK) Patok Harga IPO Rp 4.060, Incar Duit Rp2,3 Triliun|Netral
IPO Tawarkan Harga Rp 100 per Saham, Ini Pengendali YOII|Positif
WIKA Raih Kontrak Baru Senilai Rp 19,96 T Hingga November 2024|Positif
Mitra Pinasthika (MPMX) Tutup Bisnis Corporate Finance, Ini Alasannya|Negatif
Presiden Komisaris First Media (KBLV) Meninggal Dunia, Ini Sosoknya|Negatif
Hari Kedua di 2025, IHSG Dibuka Bergairah Lagi, Dekati 7.200-an|Positif
Pasar Cermati Data Penting AS, Dolar Stagnan di Rp 16.190|Netral
Bursa Asia Dibuka Semringah, Sinyal Baik untuk IHSG?|Positif
Adu Kekayaan 8 Presiden RI dari Soekarno Hingga Prabowo|Netral
Tekanan Indeks Dolar AS Meningkat, Rupiah Masih Rawan Melemah!|Negatif
OJK Mau Pacu 4 Program Ini, Minta Bantuan & Dukungan Pemerintah|Netral
Ramalan Robert Kiyosaki, Segini Harga Bitcoin 2025|Netral
Mau Investasi Saham? Simak Pesan dari Sri Mulyani|Netral
Hidup Tajir di Jakarta, Suami Istri Ketahuan Tilep Rp 87 M Uang Bank|Negatif
Belajar Dari Jepang, China Bisa Bangkit dari 'Kiamat' Saham|Netral
Cuan Rp 27 M Gegara Nguping Istri, Suami Dipenjara-Istri Kena PHK|Netral
Pembantu Nekat Pakai Gaji Buat Beli Saham, Tak Disangka Malah...|Netral
Lo Kheng Hong Blak Blakan Ungkap Kebiasaan Ini Bikin Warga RI Miskin|Netral
Kaya Raya Usai Rampok Emas 960 Kg, Terbongkar Akibat Ulah Istri|Negatif
Siap-Siap! Bulan Januari Ini Karyawan Terima Gaji Lebih Besar|Positif
Ini Tersangka Baru Kasus Timah Terkait Harvey Moeis, Kerugian Rp 152 T|Negatif
Buron Eks Bos Investree Adrian Gunadi Ada di Qatar, Kok Gak Ditangkap?|Negatif
Sosok 12 Juragan Sawit Indonesia, Ini yang Paling Tajir|Netral
Auto Kaya di 2025, Ini 7 Mindset Ala Robert Kiyosaki|Netral
Sosok Pemilik Mal Grand Indonesia, Begini Sepak Terjangnya|Netral
Mau Buka Alfamart Sendiri di 2025, Cek Syarat dan Modalnya|Netral
Kronologi Pasutri Rampok Uang Bank Miliaran di Jakarta Buat Glamor|Netral
Kisah Runtuhnya Kerajaan Bisnis Salim Setelah Berkuasa 3 Dekade|Netral
Syarat Nasabah Prioritas BRI-Mandiri-BNI-BCA, Siapkan Saldo Segini|Netral
4 Cara Supaya Nomor HP Tak Ditelpon Pinjol di 2025, Mudah!|Netral
Sosok Pendiri Sritex, Dulu Raja Tekstil Kini Bangkrut Tertimbun Utang|Netral
Orang Terkaya Israel Mesin Uangnya Ramai Dipakai di RI, Ini Daftarnya|Netral
Saham Teknologi AS Masih Moncer, Wall Street Dibuka Hijau Malam Ini|Positif
Pegadaian Jadi Bullion Bank, Ini Mekanisme Tabungan-Pinjaman Emas|Netral
BEI Hentikan Aktivitas Perdagangan Masindo Artha Sekuritas|Negatif
Mantap! Patrick Walujo Komitmen Pimpin GOTO Sampai 2029|Netral
Saham Bank Raksasa Jadi Penekan IHSG Ambles 1% Lebih|Negatif
Awas Pinjol Ilegal Gentayangan, Ini Daftar 95 Pindar Resmi Terbaru|Netral
2 Strategi Jitu Investasi Saham Warren Buffett, Investor 'Auto Cuan'|Netral
Rupiah Ditutup Melemah, Dolar Naik ke Rp16.190|Negatif
IHSG Ambles 1% dan Balik Ke 7.000-an, Ini Penyebabnya|Negatif
IHSG Balik Loyo, Perbankan Raksasa Jadi Biang Keroknya|Negatif
Pabrik Setop Operasi, Toba Pulp Lestari (INRU) Ungkap Alasannya|Negatif
Bayar Resources (BYAN) Tebar Dividen Rp 4,83 Triliun|Positif
Setop Operasi 5 Bulan, Toba Pulp (INRU) Ungkap Sebabnya|Negatif
Makan Bergizi Gratis Dimulai, Saham Ini Langsung Tancap Gas|Positif
Lengkap, Segini Bunga Deposito BRI, BNI, BCA, Mandiri Terbaru|Netral
Tok! OJK Setujui Pegadaian Jadi Bank Emas|Netral
Siapa Pemilik Plaza Indonesia? Ini Sejarah dan Manajemennya|Netral
Indodax Naikkan Pajak Transaksi Pembelian Kripto, Ini Alasannya|Netral
Pemilik Emas Merapat, Ini Prospek Logam Mulia di Tahun 2025|Netral
Stimulus China Dorong Permintaan, Harga Minyak Dunia Terbang 5 Hari!|Positif
Microstrategy Siap Tambah Tumpukan Bitcoin, BTC Naik Tipis Pagi Ini|Positif
Investor Asing Masuk Rp 1 Triliun, Dolar Turun ke Rp 16.180|Positif
Pejabat The Fed Blak-blakan Soal Target Inflasi & Dilema Cut Rate|Netral
Bursa Asia Mayoritas Dibuka Hijau, KOSPI Memimpin!|Positif
Siapa Pemilik Pondok Indah Mall? Ternyata Ini Orangnya|Netral
Ini 3 Solusi Jika Terlanjur Gagal Bayar Pinjol|Netral
Asing Gencar Borong Saham Energi Pada Minggu Pertama Tahun Ini|Positif
Tok, MK Putuskan Asuransi Tak Bisa Batalkan Klaim Sepihak|Netral
Asing Masih Jauhi Saham Big Bank Pada Pekan Pertama 2025|Negatif
Banyak Data Rilis! Rupiah Masih Sulit Keluar Zona Rp16.000/US$|Negatif
Wall Street Dibuka Hijau, S&P - Nasdaq Memimpin Penguatan 3 Hari!|Positif
Update Spin Off Usaha Syariah BTN dan CIMB Niaga, Ini Kata Bos OJK|Netral
Serangan Siber Marak, Bos Startup Ini Ngaku Banjir Tawaran Investasi|Netral
Investasi Saham Kena PPN 12%? Ini Kata Bos OJK|Netral
OJK Buka Suara Soal Putusan MK Asuransi Tak Bisa Tolak Klaim Sepihak|Netral
IHSG Ditutup Naik Tipis! Transaksi Tembus Rp 9,5 T, BREN Jadi Motornya|Positif
Mayoritas BPR Tutup Akibat Fraud, Ini Modus-Modusnya|Negatif
Dukung Transisi Hijau, OJK Bertemu KLH Bahas Produk Bursa Karbon|Positif
41 Asuransi Ajukan Spin Off Unit Usaha Syariah, 2 Sudah Direstui OJK|Netral
Bentuk Tim Transisi, OJK Mulai Awasi Kripto per 10 Januari 2025|Netral
Investor Kripto RI Capai 22 Juta, Transaksi Naik 376% Tembus Rp 556 T|Positif
14 Dana Pensiun dan 8 Reasuransi Dalam Pengawasan Khusus OJK|Netral
Pembiayaan Melambat, Modal Ventura Tertekan, Piutang Pinjol Terbang|Negatif
Erick Thohir Bertemu AHY, Bahas Ekosistem Transportasi|Netral
OJK: Kredit Perbankan Naik 10,92% per November 2024, DPK Tumbuh 7,54%|Positif
OJK Blokir 8.500 Rekening Bank Terkait Judol|Negatif
IHSG Ambles 2,65% Tapi Asing Masih Borong Rp 16,53 T Saham RI|Positif
Melirik Potensi Pertambangan Timah di Bangka Belitung|Netral
Bos OJK: Mayoritas Negara Dunia Ekonominya Tumbuh Di Bawah Ekspektasi|Negatif
Rupiah Ditutup Perkasa, Dolar Tergelincir ke Rp16.125|Positif
MPMX Buka Suara Soal Tutup Segmen Bisnis Corporate Finance|Netral
Deretan Saham yang Bakal Diuntungkan dari Program Makan Bergizi Gratis|Netral
Saat IHSG Galau, Deretan Saham Ini Jadi Penopangnya|Positif
Alasan Banyak Investor Asing Kepincut Akuisisi Bank RI|Netral
IHSG Koreksi di Sesi I, Sektor & Saham Ini Biang Keroknya|Negatif
Cek! Ini Prestasi Patrick Walujo saat Pimpin GOTO|Netral
2 Hari IHSG Jeblok 1,17%, Asing Jualan Nyaris Rp 1 T, Ini Penyebabnya|Negatif
Tencent Masuk Daftar Hitam AS, Sahamnya Anjlok 5,4%|Negatif
Kripto Pesta Cuan, Bitcoin Diburu Investor Ini & Ngegas|Positif
Saham Pizza Hut (PZZA) Terbang Usai Diborong Investor Cayman Island|Positif
Habis Terbang 5 Hari, Harga Minyak Mentah Mulai Koreksi!|Negatif
IHSG Dibuka Menguat Terbatas, Masih Galau di Level 7.000|Positif
Rupiah Dibuka Menguat, Dolar AS Turun ke Rp 16.150|Positif
Bolehkah Pinjol Resmi Tagih Pakai Debt Collector? Ini Penjelasannya|Netral
Harga Saham Naik Tajam, BEI Pantau Ketat Emiten MMIX dan NAYZ|Negatif
Bursa Asia Hijau Royo-royo, Nikkei Paling Kencang!|Positif
Peluang RI Cuan di Era Ekonomi Digital, Nilainya Fantastis|Positif
Sosok 6 Penguasa Jalan Tol di Indonesia|Netral
Asing Diam-diam Lego 10 Saham RI Ini Kala IHSG Anjlok|Negatif
Siapa Pemilik Mall Kelapa Gading? Ternyata Ini Sosoknya|Netral
Terungkap, Ini Sosok Konglomerat di Balik IPO RATU|Netral
Banyak Menanti Data AS Hari Ini, Waspada Rupiah Masih Potensi Melemah!|Negatif
Asing Terciduk Borong 10 Saham Ini Kala IHSG Ambruk|Positif
Pasar Tunggu Risalah FOMC, Wall Street Dibuka Variatif!|Netral
Bos BTN Buka-bukaan Jurus Supir Ojol-Tukang Cukur Aman Ajukan KPR|Netral
Siapa Pemilik Mal Taman Anggrek? Ini Dia Sosoknya|Netral
IHSG Ogah Bergerak, Turun Tipis dan Masih di Level 7.000|Negatif
OJK Terbitkan 2 Peraturan Laporan Berkala Perusahaan Asuransi & Dapen|Netral
BEI Buka Suara Soal Kedatangan Fore Coffee ke Bursa, Mau IPO?|Netral
Usai Ditinggal Dirut, EXCL Umumkan Pengunduran Diri 2 Direktur|Negatif
Pemegang Obligasi PPRO Tolak Wacana Konversi ke Saham, Ini Alasannya|Netral
Investor Cerna Data Penting dari AS, Dolar Balik Naik ke Rp 16.190|Negatif
Bukalapak Mau Tutup Marketplace, Sahamnya Ambruk Nyaris 5%|Negatif
Dorong Infrastruktur, BRI Fasilitasi Pembiayaan Jalan Trans Papua|Positif
Bagaimana Cara Jual Emas Antam? Simak Langkah-langkah Berikut|Netral
